TAIL_KEY,TAIL_NUM,MODEL_STD,MAX_SEATS,EXPECTED_PASSENGERS,AIRLINE_NAME,CONCOURSE,GATE_COUNT,A_GATES,B_GATES,C_GATES,D_GATES,E_GATES,NUM_DOORS_USED,SEAT_LAYOUT,AVG_ROW_NUM
68801,N68801,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68802,N68802,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68805,N68805,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68807,N68807,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68811,N68811,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68817,N68817,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68821,N68821,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68822,N68822,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68823,N68823,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68834,N68834,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68836,N68836,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68842,N68842,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68843,N68843,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68880,N68880,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
68891,N68891,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
688DL,N688DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
689DL,N689DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
690DL,N690DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
690NK,N690NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
691CA,N691CA,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
691NK,N691NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
692CA,N692CA,CRJ900,90.0,77.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,21.0
692DL,N692DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
692NK,N692NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
693DL,N693DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
693NK,N693NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
694DL,N694DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
694NK,N694NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
695CA,N695CA,CRJ900,90.0,77.0,Endeavor Air (Delta Connection),D,22,0,0,0,22,0,1.0,Narrow,21.0
695DL,N695DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
695NK,N695NK,NAN,,,Spirit Airlines,D,22,0,0,0,22,0,,,
696DL,N696DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
696NK,N696NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
697DL,N697DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
697NK,N697NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
69804,N69804,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69806,N69806,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69810,N69810,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69813,N69813,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69816,N69816,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69818,N69818,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69819,N69819,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69824,N69824,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69826,N69826,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69829,N69829,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69830,N69830,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69833,N69833,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69835,N69835,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69838,N69838,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69839,N69839,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69840,N69840,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69847,N69847,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69885,N69885,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
69888,N69888,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
698CB,N698CB,ERJ145,50.0,43.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,13.0
698DL,N698DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
698NK,N698NK,A320-200,194.0,167.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,30.0
699DL,N699DL,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
70020,N70020,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
700UW,N700UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
701FR,N701FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
701UW,N701UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
702FR,N702FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
702NK,N702NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
702TW,N702TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
702UW,N702UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
703AL,N703AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
703NK,N703NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
703TW,N703TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
703UW,N703UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
704FR,N704FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
704US,N704US,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
704X,N704X,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
705AL,N705AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
705FR,N705FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
705NK,N705NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
705SK,N705SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
705TW,N705TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
705UW,N705UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
706AL,N706AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
706FR,N706FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
706NK,N706NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
706TW,N706TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
707AL,N707AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
707EV,N707EV,CRJ550,50.0,43.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,14.0
707TW,N707TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
708AL,N708AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
708FR,N708FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
708NK,N708NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
708UW,N708UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
709AL,N709AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
709EV,N709EV,CRJ550,50.0,43.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,14.0
709FR,N709FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
709NK,N709NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
709SK,N709SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
709SW,N709SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
709TW,N709TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
709UW,N709UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
710AL,N710AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
710FR,N710FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
710NK,N710NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
710TW,N710TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
710UW,N710UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
711FR,N711FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
711HK,N711HK,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
711UW,N711UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
711ZX,N711ZX,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
712FR,N712FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
712NK,N712NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
712SK,N712SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
712TW,N712TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
712US,N712US,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
713AL,N713AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
713FR,N713FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
713NK,N713NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
713SK,N713SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
713TW,N713TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
713UW,N713UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
71411,N71411,737-900,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
714CB,N714CB,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
714FR,N714FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
714US,N714US,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
715FR,N715FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
715NK,N715NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
715SK,N715SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
715UW,N715UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
716AL,N716AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
716FR,N716FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
716NK,N716NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
716SW,N716SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
716UW,N716UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
717EV,N717EV,CRJ550,50.0,43.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,14.0
717FR,N717FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
717JL,N717JL,717-200,155.0,133.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,26.0
717NK,N717NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
717SA,N717SA,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
717TW,N717TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
717UW,N717UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
718EV,N718EV,CRJ550,50.0,43.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,14.0
718FR,N718FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
718NK,N718NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
718SK,N718SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
718SW,N718SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
718TW,N718TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
719AL,N719AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
719FR,N719FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
720AL,N720AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
720EV,N720EV,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
720FR,N720FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
720NK,N720NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
720WN,N720WN,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
721FR,N721FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
721NK,N721NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
721TW,N721TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
721UW,N721UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
722AL,N722AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
722EV,N722EV,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
722FR,N722FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
722TW,N722TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
722US,N722US,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
723AL,N723AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
723FR,N723FR,A321-200,220.0,189.0,Frontier Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
723NK,N723NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
723TW,N723TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
723UW,N723UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
72405,N72405,737-900,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
724AL,N724AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
724EV,N724EV,CRJ550,50.0,43.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,14.0
724NK,N724NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
724SW,N724SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
724UW,N724UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
724YX,N724YX,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
725NK,N725NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
725SW,N725SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
725UW,N725UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
726NK,N726NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
726SK,N726SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
727SW,N727SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
727TW,N727TW,757-200,239.0,206.0,Delta Air Lines,D,22,0,0,0,22,0,1.0,Narrow,36.0
728NK,N728NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
728SW,N728SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
729AL,N729AL,737 MAX 9,220.0,189.0,Alaska Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
729NK,N729NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
729SW,N729SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
729YX,N729YX,E175,88.0,76.0,Republic Airways,D,22,0,0,0,22,0,1.0,Narrow,21.0
730EV,N730EV,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
730NK,N730NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
730SK,N730SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
730SW,N730SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
730US,N730US,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
731NK,N731NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
731SA,N731SA,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
73251,N73251,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
73256,N73256,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
73259,N73259,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
73270,N73270,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
73275,N73275,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
73276,N73276,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
73283,N73283,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
73291,N73291,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
73299,N73299,737-800,189.0,163.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,31.0
732NK,N732NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
732SK,N732SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
732SW,N732SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
732US,N732US,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
733SA,N733SA,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
733UW,N733UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
73406,N73406,737-900,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
73445,N73445,737-900ER,220.0,189.0,United Airlines,D,22,0,0,0,22,0,1.0,Narrow,34.0
734SA,N734SA,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
735SA,N735SA,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
736SA,N736SA,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
737JW,N737JW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
737NK,N737NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
737US,N737US,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
738CB,N738CB,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
738US,N738US,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
739AE,N739AE,E170,76.0,65.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,20.0
739NK,N739NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
740EV,N740EV,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
740NK,N740NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
740SK,N740SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
740UW,N740UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
741AK,N741AK,E170,76.0,65.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,20.0
741EV,N741EV,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
741NK,N741NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
741UW,N741UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
742GR,N742GR,E170,76.0,65.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,20.0
742NK,N742NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
742PS,N742PS,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
742SK,N742SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
743MB,N743MB,E170,76.0,65.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,20.0
744DB,N744DB,E170,76.0,65.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,20.0
744EV,N744EV,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
744NK,N744NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
744P,N744P,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
744SK,N744SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
744SW,N744SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
745JB,N745JB,E170,76.0,65.0,Envoy Air (American Eagle),D,22,0,0,0,22,0,1.0,Narrow,20.0
745NK,N745NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
745SK,N745SK,CRJ700,78.0,67.0,SkyWest Airlines,D,22,0,0,0,22,0,1.0,Narrow,18.0
745SW,N745SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
745VJ,N745VJ,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
746NK,N746NK,A321-200,220.0,189.0,Spirit Airlines,D,22,0,0,0,22,0,1.0,Narrow,36.0
746SW,N746SW,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
746UW,N746UW,A319-100,156.0,134.0,American Airlines,D,22,0,0,0,22,0,1.0,Narrow,27.0
747SA,N747SA,NAN,,,Southwest Airlines,"A, B, C, E",44,11,14,14,0,5,,,
