TAIL_NUM,MFR,MODEL,MODEL_STD,YEAR MFR,MAX_SEATS
N101DQ,AIRBUS,A321-211,A321-200,2020.0,220.0
N102DN,AIRBUS,A321-211,A321-200,2020.0,220.0
N103DY,AIRBUS,A321-211,A321-200,2020.0,220.0
N104DN,AIRBUS,A321-211,A321-200,,220.0
N105DX,AIRBUS,A321-211,A321-200,2020.0,220.0
N106DN,AIRBUS,A321-211,A321-200,2020.0,220.0
N107DN,AIRBUS,A321-211,A321-200,2020.0,220.0
N108DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N109DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N110DX,AIRBUS,A321-211,A321-200,2021.0,220.0
N111DC,AIRBUS,A321-211,A321-200,2021.0,220.0
N113DX,AIRBUS,A321-211,A321-200,2021.0,220.0
N114DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N115DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N117DX,AIRBUS,A321-211,A321-200,2021.0,220.0
N118DY,AIRBUS,A321-211,A321-200,2021.0,220.0
N119DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N120DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N121DZ,AIRBUS,A321-211,A321-200,2021.0,220.0
N122DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N123DW,AIRBUS,A321-211,A321-200,2021.0,220.0
N124DX,AIRBUS,A321-211,A321-200,2021.0,220.0
N125DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N126DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N127DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N128DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N129DN,AIRBUS,A321-211,A321-200,2021.0,220.0
N150UW,AIRBUS,A321-211,A321-200,2013.0,220.0
N151UW,AIRBUS,A321-211,A321-200,2013.0,220.0
N152UW,AIRBUS,A321-211,A321-200,2013.0,220.0
N153UW,AIRBUS,A321-211,A321-200,2013.0,220.0
N154UW,AIRBUS,A321-211,A321-200,2013.0,220.0
N155UW,AIRBUS,A321-211,A321-200,2013.0,220.0
N156UW,AIRBUS,A321-211,A321-200,2013.0,220.0
N157UW,AIRBUS,A321-211,A321-200,2013.0,220.0
N186US,AIRBUS,A321-211,A321-200,2002.0,220.0
N187US,AIRBUS,A321-211,A321-200,2002.0,220.0
N188US,AIRBUS,A321-211,A321-200,2002.0,220.0
N193UW,AIRBUS,A321-211,A321-200,2008.0,220.0
N194UW,AIRBUS,A321-211,A321-200,,220.0
N195UW,AIRBUS,A321-211,A321-200,2008.0,220.0
N196UW,AIRBUS,A321-211,A321-200,2009.0,220.0
N197UW,AIRBUS,A321-211,A321-200,2009.0,220.0
N198UW,AIRBUS,A321-211,A321-200,2013.0,220.0
N199UW,AIRBUS,A321-211,A321-200,2013.0,220.0
N341DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N342DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N343DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N344DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N345DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N346DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N347DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N348DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N349DX,AIRBUS,A321-211,A321-200,2018.0,220.0
N350DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N351DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N352DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N353DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N354DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N359DN,AIRBUS,A321-211,A321-200,2018.0,220.0
N366DX,AIRBUS,A321-211,A321-200,2019.0,220.0
N367DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N368DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N369DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N370DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N371DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N372DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N373DX,AIRBUS,A321-211,A321-200,2019.0,220.0
N374DX,AIRBUS,A321-211,A321-200,2019.0,220.0
N375DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N376DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N377DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N378DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N379DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N380DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N381DZ,AIRBUS,A321-211,A321-200,2019.0,220.0
N382DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N383DZ,AIRBUS,A321-211,A321-200,2019.0,220.0
N384DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N385DZ,AIRBUS,A321-211,A321-200,2019.0,220.0
N387DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N389DN,AIRBUS,A321-211,A321-200,2020.0,220.0
N390DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N391DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N392DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N394DX,AIRBUS,A321-211,A321-200,2019.0,220.0
N396DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N397DN,AIRBUS,A321-211,A321-200,2019.0,220.0
N398DN,AIRBUS,A321-211,A321-200,2020.0,220.0
N701FR,AIRBUS,A321-211,A321-200,2015.0,220.0
N702FR,AIRBUS,A321-211,A321-200,2015.0,220.0
N704FR,AIRBUS,A321-211,A321-200,2015.0,220.0
N705FR,AIRBUS,A321-211,A321-200,2015.0,220.0
N706FR,AIRBUS,A321-211,A321-200,2015.0,220.0
N708FR,AIRBUS,A321-211,A321-200,2015.0,220.0
N709FR,AIRBUS,A321-211,A321-200,2016.0,220.0
N710FR,AIRBUS,A321-211,A321-200,2016.0,220.0
N711FR,AIRBUS,A321-211,A321-200,2016.0,220.0
N712FR,AIRBUS,A321-211,A321-200,2016.0,220.0
N713FR,AIRBUS,A321-211,A321-200,2016.0,220.0
N714FR,AIRBUS,A321-211,A321-200,2016.0,220.0
N715FR,AIRBUS,A321-211,A321-200,2016.0,220.0
N716FR,AIRBUS,A321-211,A321-200,2017.0,220.0
N717FR,AIRBUS,A321-211,A321-200,2017.0,220.0
N718FR,AIRBUS,A321-211,A321-200,2017.0,220.0
N719FR,AIRBUS,A321-211,A321-200,2017.0,220.0
N720FR,AIRBUS,A321-211,A321-200,2017.0,220.0
N721FR,AIRBUS,A321-211,A321-200,2017.0,220.0
N722FR,AIRBUS,A321-211,A321-200,2018.0,220.0
N723FR,AIRBUS,A321-211,A321-200,2018.0,220.0
N119NN,AIRBUS,A321-231,A321-200,2014.0,220.0
N121AN,AIRBUS,A321-231,A321-200,2014.0,220.0
N122NN,AIRBUS,A321-231,A321-200,2014.0,220.0
N123NN,AIRBUS,A321-231,A321-200,2014.0,220.0
N124AA,AIRBUS,A321-231,A321-200,2014.0,220.0
N125AA,AIRBUS,A321-231,A321-200,2014.0,220.0
N126AN,AIRBUS,A321-231,A321-200,2014.0,220.0
N127AA,AIRBUS,A321-231,A321-200,2014.0,220.0
N128AN,AIRBUS,A321-231,A321-200,2014.0,220.0
N129AA,AIRBUS,A321-231,A321-200,2014.0,220.0
N130AN,AIRBUS,A321-231,A321-200,2014.0,220.0
N131NN,AIRBUS,A321-231,A321-200,2015.0,220.0
N132AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N133AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N134AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N135NN,AIRBUS,A321-231,A321-200,2015.0,220.0
N136AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N137AA,AIRBUS,A321-231,A321-200,2015.0,220.0
N138AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N139AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N140AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N141NN,AIRBUS,A321-231,A321-200,2015.0,220.0
N143AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N144AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N145AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N146AA,AIRBUS,A321-231,A321-200,2015.0,220.0
N147AA,AIRBUS,A321-231,A321-200,2015.0,220.0
N148AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N149AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N150NN,AIRBUS,A321-231,A321-200,2015.0,220.0
N151AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N152AA,AIRBUS,A321-231,A321-200,2015.0,220.0
N153AN,AIRBUS,A321-231,A321-200,2015.0,220.0
N154AA,AIRBUS,A321-231,A321-200,2016.0,220.0
N155NN,AIRBUS,A321-231,A321-200,2016.0,220.0
N156AN,AIRBUS,A321-231,A321-200,2016.0,220.0
N157AA,AIRBUS,A321-231,A321-200,2016.0,220.0
N158AN,AIRBUS,A321-231,A321-200,2016.0,220.0
N159AN,AIRBUS,A321-231,A321-200,2016.0,220.0
N160AN,AIRBUS,A321-231,A321-200,2016.0,220.0
N161AA,AIRBUS,A321-231,A321-200,2016.0,220.0
N162AA,AIRBUS,A321-231,A321-200,2016.0,220.0
N163AA,AIRBUS,A321-231,A321-200,2016.0,220.0
N164NN,AIRBUS,A321-231,A321-200,2016.0,220.0
N165NN,AIRBUS,A321-231,A321-200,2016.0,220.0
N166NN,AIRBUS,A321-231,A321-200,2016.0,220.0
N167AN,AIRBUS,A321-231,A321-200,2016.0,220.0
N507AY,AIRBUS,A321-231,A321-200,2008.0,220.0
N508AY,AIRBUS,A321-231,A321-200,2008.0,220.0
N509AY,AIRBUS,A321-231,A321-200,2009.0,220.0
N510UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N519UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N521UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N523UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N524UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N534UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N535UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N536UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N537UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N538UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N539UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N540UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N542UW,AIRBUS,A321-231,A321-200,2009.0,220.0
N543UW,AIRBUS,A321-231,A321-200,2011.0,220.0
N544UW,AIRBUS,A321-231,A321-200,2011.0,220.0
N545UW,AIRBUS,A321-231,A321-200,2011.0,220.0
N546UW,AIRBUS,A321-231,A321-200,2011.0,220.0
N549UW,AIRBUS,A321-231,A321-200,2011.0,220.0
N551UW,AIRBUS,A321-231,A321-200,2011.0,220.0
N552UW,AIRBUS,A321-231,A321-200,2011.0,220.0
N553UW,AIRBUS,A321-231,A321-200,2011.0,220.0
N554UW,AIRBUS,A321-231,A321-200,2011.0,220.0
N556UW,AIRBUS,A321-231,A321-200,2012.0,220.0
N557UW,AIRBUS,A321-231,A321-200,2012.0,220.0
N558UW,AIRBUS,A321-231,A321-200,2012.0,220.0
N559UW,AIRBUS,A321-231,A321-200,2012.0,220.0
N560UW,AIRBUS,A321-231,A321-200,2012.0,220.0
N561UW,AIRBUS,A321-231,A321-200,2012.0,220.0
N562UW,AIRBUS,A321-231,A321-200,2012.0,220.0
N563UW,AIRBUS,A321-231,A321-200,2012.0,220.0
N567UW,AIRBUS,A321-231,A321-200,2013.0,220.0
N568UW,AIRBUS,A321-231,A321-200,2013.0,220.0
N580UW,AIRBUS,A321-231,A321-200,2014.0,220.0
N586UW,AIRBUS,A321-231,A321-200,2014.0,220.0
N587UW,AIRBUS,A321-231,A321-200,2014.0,220.0
N658NK,AIRBUS,A321-231,A321-200,2015.0,220.0
N659NK,AIRBUS,A321-231,A321-200,2015.0,220.0
N660NK,AIRBUS,A321-231,A321-200,2015.0,220.0
N661NK,AIRBUS,A321-231,A321-200,2015.0,220.0
N662NK,AIRBUS,A321-231,A321-200,2015.0,220.0
N663NK,AIRBUS,A321-231,A321-200,2016.0,220.0
N664NK,AIRBUS,A321-231,A321-200,2016.0,220.0
N665NK,AIRBUS,A321-231,A321-200,2016.0,220.0
N667NK,AIRBUS,A321-231,A321-200,2016.0,220.0
N668NK,AIRBUS,A321-231,A321-200,2016.0,220.0
N669NK,AIRBUS,A321-231,A321-200,2016.0,220.0
N670NK,AIRBUS,A321-231,A321-200,2016.0,220.0
N671NK,AIRBUS,A321-231,A321-200,2016.0,220.0
N672NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N673NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N674NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N675NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N676NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N677NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N678NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N679NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N680NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N681NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N682NK,AIRBUS,A321-231,A321-200,2017.0,220.0
N683NK,AIRBUS,A321-231,A321-200,2018.0,220.0
N684NK,AIRBUS,A321-231,A321-200,2018.0,220.0
N685NK,AIRBUS,A321-231,A321-200,2018.0,220.0
N686NK,AIRBUS,A321-231,A321-200,2018.0,220.0
N687NK,AIRBUS,A321-231,A321-200,2018.0,220.0
N900UW,AIRBUS,A321-231,A321-200,2017.0,220.0
N901AA,AIRBUS,A321-231,A321-200,2017.0,220.0
N902AA,AIRBUS,A321-231,A321-200,2017.0,220.0
N903AA,AIRBUS,A321-231,A321-200,2017.0,220.0
N904AA,AIRBUS,A321-231,A321-200,2017.0,220.0
N905AU,AIRBUS,A321-231,A321-200,2017.0,220.0
N906AA,AIRBUS,A321-231,A321-200,2017.0,220.0
N907AA,AIRBUS,A321-231,A321-200,2017.0,220.0
N908AA,AIRBUS,A321-231,A321-200,2017.0,220.0
N909AM,AIRBUS,A321-231,A321-200,2017.0,220.0
N912UY,AIRBUS,A321-231,A321-200,2014.0,220.0
N913US,AIRBUS,A321-231,A321-200,2014.0,220.0
N914UY,AIRBUS,A321-231,A321-200,2014.0,220.0
N915US,AIRBUS,A321-231,A321-200,2014.0,220.0
N916US,AIRBUS,A321-231,A321-200,2015.0,220.0
N917UY,AIRBUS,A321-231,A321-200,2015.0,220.0
N918US,AIRBUS,A321-231,A321-200,2015.0,220.0
N919US,AIRBUS,A321-231,A321-200,2015.0,220.0
N920US,AIRBUS,A321-231,A321-200,2015.0,220.0
N921US,AIRBUS,A321-231,A321-200,2015.0,220.0
N922US,AIRBUS,A321-231,A321-200,2015.0,220.0
N923US,AIRBUS,A321-231,A321-200,2015.0,220.0
N924US,AIRBUS,A321-231,A321-200,2015.0,220.0
N925UY,AIRBUS,A321-231,A321-200,2015.0,220.0
N926UW,AIRBUS,A321-231,A321-200,2015.0,220.0
N927UW,AIRBUS,A321-231,A321-200,2015.0,220.0
N928AM,AIRBUS,A321-231,A321-200,2017.0,220.0
N929AA,AIRBUS,A321-231,A321-200,2017.0,220.0
N930AU,AIRBUS,A321-231,A321-200,2017.0,220.0
N931AM,AIRBUS,A321-231,A321-200,2017.0,220.0
N932AM,AIRBUS,A321-231,A321-200,2017.0,220.0
N933AM,AIRBUS,A321-231,A321-200,2017.0,220.0
N934AA,AIRBUS,A321-231,A321-200,2017.0,220.0
N970UY,AIRBUS,A321-231,A321-200,2009.0,220.0
N971UY,AIRBUS,A321-231,A321-200,,220.0
N972UY,AIRBUS,A321-231,A321-200,2009.0,220.0
N973UY,AIRBUS,A321-231,A321-200,2011.0,220.0
N974UY,AIRBUS,A321-231,A321-200,2011.0,220.0
N975UY,AIRBUS,A321-231,A321-200,2011.0,220.0
N976UY,AIRBUS,A321-231,A321-200,2012.0,220.0
N977UY,AIRBUS,A321-231,A321-200,2012.0,220.0
N978UY,AIRBUS,A321-231,A321-200,2012.0,220.0
N979UY,AIRBUS,A321-231,A321-200,2013.0,220.0
N980UY,AIRBUS,A321-231,A321-200,2013.0,220.0
N981UY,AIRBUS,A321-231,A321-200,2013.0,220.0
N982VJ,AIRBUS,A321-231,A321-200,2012.0,220.0
N986AN,AIRBUS,A321-231,A321-200,2016.0,220.0
N987AM,AIRBUS,A321-231,A321-200,2016.0,220.0
N988AL,AIRBUS,A321-231,A321-200,2016.0,220.0
N989AU,AIRBUS,A321-231,A321-200,2016.0,220.0
N990AU,AIRBUS,A321-231,A321-200,2016.0,220.0
N991AU,AIRBUS,A321-231,A321-200,2016.0,220.0
N992AU,AIRBUS,A321-231,A321-200,2016.0,220.0
N993AN,AIRBUS,A321-231,A321-200,2016.0,220.0
N994AN,AIRBUS,A321-231,A321-200,2016.0,220.0
N996AN,AIRBUS,A321-231,A321-200,2016.0,220.0
N997AA,AIRBUS,A321-231,A321-200,2017.0,220.0
N998AN,AIRBUS,A321-231,A321-200,2017.0,220.0
N953XV,AIRBUS,A321-253N,A321-200,2018.0,220.0
N957XV,AIRBUS,A321-253N,A321-200,2018.0,220.0
N958XV,AIRBUS,A321-253N,A321-200,2019.0,220.0
N404AN,AIRBUS,A321-253NX,A321-200,2019.0,220.0
N410AN,AIRBUS,A321-253NX,A321-200,2019.0,220.0
N429AN,AIRBUS,A321-253NX,A321-200,2021.0,220.0
N437AN,AIRBUS,A321-253NX,A321-200,2021.0,220.0
N443AA,AIRBUS,A321-253NX,A321-200,2021.0,220.0
N466AN,AIRBUS,A321-253NX,A321-200,2022.0,220.0
N469AN,AIRBUS,A321-253NX,A321-200,2023.0,220.0
N503DZ,AIRBUS,A321-271NX,A321-200,2022.0,220.0
N576DN,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N603FR,AIRBUS,A321-271NX,A321-200,2022.0,220.0
N604FR,AIRBUS,A321-271NX,A321-200,2022.0,220.0
N605FR,AIRBUS,A321-271NX,A321-200,2022.0,220.0
N606FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N607FR,AIRBUS,A321-271NX,A321-200,2022.0,220.0
N609FR,AIRBUS,A321-271NX,A321-200,,220.0
N610FR,AIRBUS,A321-271NX,A321-200,2022.0,220.0
N611FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N612FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N613FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N614FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N615FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N616FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N620FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N621FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N622FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N624FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N625FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N626FR,AIRBUS,A321-271NX,A321-200,,220.0
N629FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N630FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N631FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N633FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N634FR,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N635FR,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N636FR,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N637FR,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N639FR,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N645FR,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N646FR,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N649FR,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N656FR,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N662FR,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N665FR,AIRBUS,A321-271NX,A321-200,2025.0,220.0
N668FR,AIRBUS,A321-271NX,A321-200,2025.0,220.0
N702NK,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N705NK,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N708NK,AIRBUS,A321-271NX,A321-200,2023.0,220.0
N713NK,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N715NK,AIRBUS,A321-271NX,A321-200,2024.0,220.0
N3008J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2020.0,160.0
N301DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N3023J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N302DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,,160.0
N303DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2020.0,160.0
N3044J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N304DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2020.0,160.0
N3058J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N305DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2020.0,160.0
N3062J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N3065J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N306DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2020.0,160.0
N3077J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N307DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,,160.0
N3085J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N308DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N309DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N3102J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2022.0,160.0
N310DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2021.0,160.0
N3112J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2022.0,160.0
N3113J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2022.0,160.0
N3115J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2022.0,160.0
N3118J,AIRBUS CANADA LP,BD-500-1A11,A220-300,2022.0,160.0
N311DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2022.0,160.0
N313DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2022.0,160.0
N318DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2023.0,160.0
N319DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2023.0,160.0
N320DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2023.0,160.0
N321DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2023.0,160.0
N325DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2024.0,160.0
N326DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2024.0,160.0
N327DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2024.0,160.0
N330DU,AIRBUS CANADA LP,BD-500-1A11,A220-300,2025.0,160.0
N117DU,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,A220-100,2019.0,135.0
N120DU,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,A220-100,2019.0,135.0
N121DU,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,A220-100,2019.0,135.0
N128DU,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,A220-100,2019.0,135.0
N129DU,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,A220-100,,135.0
N131DU,AIRBUS CANADA LTD PTNRSP,BD-500-1A10,A220-100,2020.0,135.0
N700UW,AIRBUS INDUSTRIE,A319-112,A319-100,1998.0,156.0
N701UW,AIRBUS INDUSTRIE,A319-112,A319-100,1998.0,156.0
N702UW,AIRBUS INDUSTRIE,A319-112,A319-100,1998.0,156.0
N703UW,AIRBUS INDUSTRIE,A319-112,A319-100,1998.0,156.0
N704US,AIRBUS INDUSTRIE,A319-112,A319-100,1998.0,156.0
N705UW,AIRBUS INDUSTRIE,A319-112,A319-100,,156.0
N708UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N709UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N710UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N711UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N712US,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N713UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N714US,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N715UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N716UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N717UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N721UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N722US,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N723UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N724UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N725UW,AIRBUS INDUSTRIE,A319-112,A319-100,1999.0,156.0
N730US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N732US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N733UW,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N737US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N738US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N740UW,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N741UW,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N742PS,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N744P,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N745VJ,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N746UW,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N747UW,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N748UW,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N749US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N750UW,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N751UW,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N752US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N753US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N754UW,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N755US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N756US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N757UW,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N758US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N760US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N762US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N763US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N764US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
N765US,AIRBUS INDUSTRIE,A319-112,A319-100,2000.0,156.0
